age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churn,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,value_per_hour,activity_status,age_group
26,Female,Basic,7.83,1,North America,Tablet,8.99,False,Credit Card,1,3.92,Documentary,0.87,Active,26-35
53,Female,Standard,2.34,46,Asia,Desktop,13.99,True,Paypal,1,0.05,Romance,0.17,Dormant,51+
32,Other,Basic,8.18,16,Oceania,Desktop,8.99,False,Debit Card,4,0.48,Sci-Fi,0.91,Intermittent,26-35
33,Other,Premium,9.1,26,South America,Laptop,17.99,False,Gift Card,2,0.34,Drama,0.51,Intermittent,26-35
49,Female,Premium,15.64,1,Africa,Tablet,17.99,False,Paypal,4,7.82,Horror,0.87,Active,36-50
46,Male,Standard,8.72,8,Europe,Desktop,13.99,False,Debit Card,5,0.97,Documentary,0.62,Intermittent,36-50
29,Male,Basic,3.75,49,South America,Tablet,8.99,True,Crypto,1,0.07,Romance,0.42,Dormant,26-35
69,Other,Basic,2.86,1,South America,Laptop,8.99,False,Gift Card,4,1.43,Action,0.32,Active,51+
54,Male,Basic,1.29,49,Europe,Laptop,8.99,True,Credit Card,4,0.03,Sci-Fi,0.14,Dormant,51+
59,Male,Standard,4.14,55,South America,Desktop,13.99,True,Crypto,5,0.07,Horror,0.3,Dormant,51+
18,Male,Premium,2.53,38,Asia,Mobile,17.99,True,Debit Card,3,0.06,Sci-Fi,0.14,Dormant,18-25
42,Male,Premium,22.19,6,Asia,Desktop,17.99,False,Paypal,2,3.17,Sci-Fi,1.23,Active,36-50
47,Other,Standard,2.92,56,South America,Mobile,13.99,True,Debit Card,5,0.05,Drama,0.21,Dormant,36-50
23,Other,Basic,10.62,52,North America,Mobile,8.99,True,Gift Card,4,0.2,Comedy,1.18,Dormant,18-25
51,Male,Standard,18.0,60,South America,Desktop,13.99,False,Debit Card,4,0.3,Romance,1.29,Dormant,51+
30,Female,Basic,8.52,11,Asia,Laptop,8.99,False,Gift Card,4,0.71,Action,0.95,Intermittent,26-35
65,Other,Basic,9.95,8,North America,Laptop,8.99,False,Crypto,5,1.11,Comedy,1.11,Intermittent,51+
70,Female,Premium,9.25,8,South America,Tablet,17.99,False,Paypal,5,1.03,Documentary,0.51,Intermittent,51+
49,Female,Basic,9.65,8,Asia,Laptop,8.99,False,Crypto,3,1.07,Romance,1.07,Intermittent,36-50
37,Male,Premium,0.64,10,Europe,Desktop,17.99,True,Gift Card,5,0.06,Comedy,0.04,Intermittent,36-50
70,Other,Standard,1.34,0,Asia,Tv,13.99,False,Debit Card,1,1.34,Documentary,0.1,Active,51+
26,Male,Premium,10.65,37,South America,Tv,17.99,True,Credit Card,3,0.28,Horror,0.59,Dormant,26-35
64,Male,Premium,3.74,32,North America,Tablet,17.99,True,Paypal,3,0.11,Drama,0.21,Dormant,51+
43,Female,Premium,12.51,47,Oceania,Tv,17.99,True,Credit Card,1,0.26,Action,0.7,Dormant,36-50
59,Other,Premium,32.81,0,North America,Laptop,17.99,False,Debit Card,3,32.81,Sci-Fi,1.82,Active,51+
60,Male,Premium,6.91,46,North America,Tablet,17.99,True,Debit Card,1,0.15,Action,0.38,Dormant,51+
60,Female,Basic,4.46,10,Europe,Laptop,8.99,True,Gift Card,5,0.41,Action,0.5,Intermittent,51+
69,Other,Basic,2.16,57,Europe,Tablet,8.99,True,Crypto,2,0.04,Action,0.24,Dormant,51+
42,Other,Premium,6.34,28,Asia,Tv,17.99,False,Gift Card,1,0.22,Documentary,0.35,Intermittent,36-50
47,Other,Premium,12.5,18,Africa,Mobile,17.99,False,Credit Card,1,0.66,Drama,0.69,Intermittent,36-50
54,Other,Premium,5.37,35,Oceania,Desktop,17.99,True,Crypto,4,0.15,Romance,0.3,Dormant,51+
35,Male,Standard,32.86,25,Oceania,Tv,13.99,False,Gift Card,4,1.26,Romance,2.35,Intermittent,26-35
50,Other,Premium,12.5,56,Asia,Tablet,17.99,False,Credit Card,5,0.22,Action,0.69,Dormant,36-50
69,Female,Premium,1.75,6,Oceania,Mobile,17.99,False,Paypal,5,0.25,Romance,0.1,Active,51+
25,Other,Basic,19.31,5,Africa,Mobile,8.99,False,Paypal,2,3.22,Documentary,2.15,Active,18-25
51,Female,Basic,17.62,55,Asia,Laptop,8.99,True,Debit Card,4,0.31,Comedy,1.96,Dormant,51+
23,Female,Standard,3.7,6,Africa,Mobile,13.99,False,Paypal,3,0.53,Drama,0.26,Active,18-25
39,Other,Premium,7.99,50,Asia,Mobile,17.99,True,Paypal,3,0.16,Drama,0.44,Dormant,36-50
22,Other,Premium,8.18,29,Oceania,Desktop,17.99,False,Gift Card,2,0.27,Horror,0.45,Intermittent,18-25
51,Other,Premium,12.41,53,Asia,Laptop,17.99,True,Gift Card,3,0.23,Romance,0.69,Dormant,51+
52,Other,Basic,28.04,11,Europe,Laptop,8.99,False,Debit Card,2,2.34,Action,3.12,Intermittent,51+
51,Male,Standard,5.05,24,North America,Tablet,13.99,False,Gift Card,3,0.2,Action,0.36,Intermittent,51+
68,Male,Premium,10.0,60,North America,Desktop,17.99,True,Crypto,4,0.16,Horror,0.56,Dormant,51+
46,Other,Basic,2.04,26,North America,Mobile,8.99,True,Gift Card,4,0.08,Action,0.23,Intermittent,36-50
55,Other,Premium,2.69,37,Africa,Tv,17.99,True,Debit Card,2,0.07,Sci-Fi,0.15,Dormant,51+
70,Male,Standard,17.8,48,North America,Mobile,13.99,True,Gift Card,2,0.36,Drama,1.27,Dormant,51+
56,Other,Premium,36.2,3,Europe,Mobile,17.99,False,Gift Card,5,9.05,Sci-Fi,2.01,Active,51+
24,Male,Standard,0.49,2,Oceania,Laptop,13.99,False,Debit Card,2,0.16,Romance,0.04,Active,18-25
68,Male,Standard,0.88,32,Europe,Laptop,13.99,True,Credit Card,3,0.03,Documentary,0.06,Dormant,51+
59,Other,Basic,12.02,4,North America,Mobile,8.99,False,Crypto,2,2.4,Action,1.34,Active,51+
28,Female,Standard,11.94,1,Oceania,Tablet,13.99,False,Crypto,2,5.97,Comedy,0.85,Active,26-35
36,Male,Premium,3.28,15,South America,Tablet,17.99,True,Paypal,3,0.2,Horror,0.18,Intermittent,36-50
31,Other,Basic,7.46,45,Oceania,Mobile,8.99,True,Credit Card,2,0.16,Action,0.83,Dormant,26-35
18,Female,Standard,25.19,11,North America,Tv,13.99,False,Paypal,1,2.1,Horror,1.8,Intermittent,18-25
30,Female,Basic,2.99,51,Europe,Laptop,8.99,True,Credit Card,4,0.06,Horror,0.33,Dormant,26-35
58,Male,Basic,14.69,30,Europe,Tv,8.99,True,Crypto,2,0.47,Horror,1.63,Intermittent,51+
24,Male,Basic,9.34,17,Asia,Tv,8.99,False,Paypal,4,0.52,Sci-Fi,1.04,Intermittent,18-25
62,Female,Premium,6.03,49,Oceania,Tv,17.99,True,Debit Card,2,0.12,Horror,0.34,Dormant,51+
35,Other,Premium,1.45,12,Africa,Laptop,17.99,True,Credit Card,2,0.11,Documentary,0.08,Intermittent,26-35
54,Other,Basic,29.19,28,Asia,Tablet,8.99,False,Gift Card,2,1.01,Romance,3.25,Intermittent,51+
42,Other,Basic,8.18,15,South America,Laptop,8.99,False,Gift Card,2,0.51,Horror,0.91,Intermittent,36-50
36,Female,Standard,7.28,2,North America,Tablet,13.99,False,Debit Card,4,2.43,Sci-Fi,0.52,Active,36-50
47,Other,Premium,5.41,10,Oceania,Tablet,17.99,False,Debit Card,3,0.49,Horror,0.3,Intermittent,36-50
45,Other,Standard,4.13,4,South America,Tablet,13.99,False,Debit Card,2,0.83,Comedy,0.3,Active,36-50
36,Other,Premium,5.09,26,Europe,Laptop,17.99,False,Debit Card,4,0.19,Documentary,0.28,Intermittent,36-50
23,Male,Standard,22.05,53,South America,Laptop,13.99,False,Debit Card,3,0.41,Action,1.58,Dormant,18-25
58,Other,Standard,14.37,1,North America,Tv,13.99,False,Debit Card,3,7.18,Action,1.03,Active,51+
27,Female,Standard,2.62,10,South America,Desktop,13.99,True,Crypto,4,0.24,Action,0.19,Intermittent,26-35
40,Other,Premium,2.78,12,North America,Laptop,17.99,True,Paypal,2,0.21,Drama,0.15,Intermittent,36-50
47,Other,Standard,3.3,51,Europe,Tablet,13.99,True,Debit Card,5,0.06,Horror,0.24,Dormant,36-50
57,Other,Premium,13.72,29,South America,Desktop,17.99,False,Credit Card,1,0.46,Sci-Fi,0.76,Intermittent,51+
52,Other,Standard,12.96,40,South America,Mobile,13.99,True,Gift Card,4,0.32,Comedy,0.93,Dormant,51+
25,Other,Standard,1.7,21,Oceania,Tv,13.99,True,Paypal,3,0.08,Drama,0.12,Intermittent,18-25
32,Male,Premium,30.07,24,South America,Mobile,17.99,False,Debit Card,3,1.2,Documentary,1.67,Intermittent,26-35
32,Other,Basic,8.94,24,Oceania,Tablet,8.99,True,Crypto,3,0.36,Drama,0.99,Intermittent,26-35
44,Other,Standard,5.3,29,Africa,Mobile,13.99,False,Gift Card,1,0.18,Documentary,0.38,Intermittent,36-50
20,Female,Basic,1.98,2,Asia,Tablet,8.99,True,Crypto,1,0.66,Sci-Fi,0.22,Active,18-25
51,Male,Standard,20.53,1,Europe,Laptop,13.99,False,Debit Card,4,10.27,Comedy,1.47,Active,51+
64,Other,Basic,0.95,50,Africa,Tablet,8.99,True,Credit Card,2,0.02,Action,0.11,Dormant,51+
47,Other,Premium,3.3,24,North America,Desktop,17.99,True,Crypto,4,0.13,Action,0.18,Intermittent,36-50
25,Other,Basic,2.2,55,North America,Tablet,8.99,True,Gift Card,4,0.04,Romance,0.24,Dormant,18-25
56,Other,Standard,34.8,2,Oceania,Desktop,13.99,False,Debit Card,4,11.6,Drama,2.49,Active,51+
59,Other,Premium,10.17,14,South America,Laptop,17.99,False,Debit Card,3,0.68,Action,0.57,Intermittent,51+
45,Male,Standard,43.5,7,North America,Desktop,13.99,False,Gift Card,5,5.44,Drama,3.11,Active,36-50
68,Other,Premium,13.82,44,Oceania,Tv,17.99,True,Gift Card,4,0.31,Comedy,0.77,Dormant,51+
50,Other,Premium,13.02,51,South America,Desktop,17.99,True,Crypto,2,0.25,Romance,0.72,Dormant,36-50
20,Other,Standard,2.0,24,Europe,Tablet,13.99,True,Credit Card,2,0.08,Action,0.14,Intermittent,18-25
23,Female,Basic,3.03,45,Africa,Laptop,8.99,True,Debit Card,3,0.07,Drama,0.34,Dormant,18-25
45,Other,Basic,11.67,16,North America,Tablet,8.99,False,Paypal,1,0.69,Sci-Fi,1.3,Intermittent,36-50
19,Other,Premium,3.81,45,Oceania,Tv,17.99,True,Debit Card,3,0.08,Documentary,0.21,Dormant,18-25
34,Other,Standard,12.44,59,Asia,Tv,13.99,False,Credit Card,4,0.21,Drama,0.89,Dormant,26-35
54,Male,Basic,14.95,44,Europe,Desktop,8.99,True,Debit Card,1,0.33,Horror,1.66,Dormant,51+
47,Female,Standard,1.23,54,Asia,Tv,13.99,True,Crypto,1,0.02,Documentary,0.09,Dormant,36-50
32,Male,Basic,24.51,50,Africa,Laptop,8.99,True,Paypal,3,0.48,Romance,2.73,Dormant,26-35
30,Male,Premium,5.12,59,Europe,Mobile,17.99,True,Paypal,1,0.09,Action,0.28,Dormant,26-35
59,Other,Standard,19.18,20,Oceania,Desktop,13.99,False,Crypto,2,0.91,Horror,1.37,Intermittent,51+
54,Other,Standard,25.32,57,Asia,Mobile,13.99,False,Credit Card,3,0.44,Drama,1.81,Dormant,51+
44,Male,Basic,4.99,57,Europe,Laptop,8.99,True,Credit Card,3,0.09,Drama,0.56,Dormant,36-50
35,Male,Standard,1.75,41,Europe,Tv,13.99,True,Paypal,1,0.04,Romance,0.13,Dormant,26-35
56,Male,Premium,42.86,41,Europe,Tv,17.99,False,Paypal,3,1.02,Action,2.38,Dormant,51+
18,Other,Premium,4.12,47,Europe,Mobile,17.99,True,Debit Card,3,0.09,Romance,0.23,Dormant,18-25
63,Other,Standard,1.38,0,Oceania,Desktop,13.99,False,Gift Card,4,1.38,Sci-Fi,0.1,Active,51+
38,Other,Premium,7.13,60,Europe,Desktop,17.99,True,Paypal,1,0.12,Drama,0.4,Dormant,36-50
39,Other,Standard,7.27,31,Asia,Mobile,13.99,True,Crypto,1,0.23,Drama,0.52,Dormant,36-50
52,Other,Premium,34.96,50,North America,Desktop,17.99,False,Credit Card,3,0.69,Horror,1.94,Dormant,51+
57,Other,Premium,7.31,53,Oceania,Tablet,17.99,True,Paypal,3,0.14,Romance,0.41,Dormant,51+
37,Male,Standard,3.66,5,Africa,Tablet,13.99,False,Paypal,1,0.61,Sci-Fi,0.26,Active,36-50
53,Other,Standard,0.51,30,South America,Mobile,13.99,False,Debit Card,5,0.02,Horror,0.04,Intermittent,51+
58,Female,Basic,31.06,38,North America,Mobile,8.99,False,Paypal,2,0.8,Sci-Fi,3.45,Dormant,51+
31,Other,Standard,0.68,58,South America,Tv,13.99,True,Gift Card,5,0.01,Drama,0.05,Dormant,26-35
38,Other,Premium,8.93,57,South America,Mobile,17.99,False,Debit Card,4,0.15,Drama,0.5,Dormant,36-50
58,Female,Basic,3.41,34,Oceania,Tablet,8.99,True,Gift Card,2,0.1,Sci-Fi,0.38,Dormant,51+
20,Male,Basic,24.77,55,North America,Mobile,8.99,False,Debit Card,4,0.44,Documentary,2.76,Dormant,18-25
69,Female,Basic,16.43,10,Oceania,Tablet,8.99,False,Debit Card,1,1.49,Action,1.83,Intermittent,51+
55,Other,Basic,11.13,24,Asia,Laptop,8.99,False,Crypto,4,0.45,Romance,1.24,Intermittent,51+
21,Other,Basic,0.54,36,Asia,Tv,8.99,True,Credit Card,2,0.01,Sci-Fi,0.06,Dormant,18-25
60,Female,Standard,5.02,26,Oceania,Tablet,13.99,False,Crypto,3,0.19,Horror,0.36,Intermittent,51+
34,Other,Standard,1.34,28,Africa,Desktop,13.99,True,Crypto,3,0.05,Documentary,0.1,Intermittent,26-35
27,Other,Premium,5.07,33,Asia,Desktop,17.99,True,Gift Card,3,0.15,Action,0.28,Dormant,26-35
44,Female,Basic,5.7,18,North America,Tablet,8.99,False,Paypal,2,0.3,Drama,0.63,Intermittent,36-50
36,Female,Premium,12.97,18,Europe,Tablet,17.99,False,Credit Card,2,0.68,Documentary,0.72,Intermittent,36-50
63,Male,Standard,15.51,9,South America,Laptop,13.99,False,Paypal,1,1.55,Action,1.11,Intermittent,51+
36,Female,Standard,48.9,23,North America,Laptop,13.99,False,Paypal,1,2.04,Drama,3.5,Intermittent,36-50
34,Male,Standard,6.79,2,Oceania,Mobile,13.99,False,Paypal,2,2.26,Romance,0.49,Active,26-35
43,Other,Standard,2.08,45,Asia,Tv,13.99,True,Debit Card,3,0.05,Action,0.15,Dormant,36-50
42,Female,Basic,5.67,2,Asia,Mobile,8.99,False,Debit Card,3,1.89,Horror,0.63,Active,36-50
46,Male,Premium,36.23,16,South America,Desktop,17.99,False,Credit Card,4,2.13,Sci-Fi,2.01,Intermittent,36-50
37,Female,Basic,5.35,2,North America,Tablet,8.99,False,Gift Card,2,1.78,Drama,0.6,Active,36-50
58,Female,Basic,11.9,36,Asia,Tablet,8.99,True,Paypal,3,0.32,Documentary,1.32,Dormant,51+
19,Other,Basic,8.23,34,Asia,Tv,8.99,True,Crypto,3,0.24,Comedy,0.92,Dormant,18-25
53,Female,Standard,21.38,53,Oceania,Tablet,13.99,False,Credit Card,5,0.4,Documentary,1.53,Dormant,51+
61,Female,Standard,4.19,30,South America,Tv,13.99,True,Crypto,2,0.14,Comedy,0.3,Intermittent,51+
37,Male,Premium,10.86,47,Africa,Desktop,17.99,True,Crypto,3,0.23,Romance,0.6,Dormant,36-50
56,Female,Standard,3.8,26,Africa,Desktop,13.99,True,Credit Card,2,0.14,Romance,0.27,Intermittent,51+
65,Female,Standard,50.15,13,South America,Laptop,13.99,False,Credit Card,3,3.58,Sci-Fi,3.58,Intermittent,51+
33,Other,Premium,7.79,17,Asia,Desktop,17.99,False,Gift Card,3,0.43,Action,0.43,Intermittent,26-35
36,Female,Standard,15.28,54,North America,Tablet,13.99,True,Crypto,4,0.28,Drama,1.09,Dormant,36-50
65,Other,Standard,9.15,30,Europe,Laptop,13.99,False,Gift Card,4,0.3,Horror,0.65,Intermittent,51+
44,Other,Standard,14.25,25,South America,Laptop,13.99,False,Crypto,1,0.55,Comedy,1.02,Intermittent,36-50
36,Male,Standard,9.1,2,North America,Tablet,13.99,False,Debit Card,2,3.03,Drama,0.65,Active,36-50
38,Female,Basic,0.32,16,South America,Tablet,8.99,True,Debit Card,3,0.02,Comedy,0.04,Intermittent,36-50
44,Female,Basic,1.03,15,Asia,Tablet,8.99,True,Gift Card,3,0.06,Drama,0.11,Intermittent,36-50
20,Female,Premium,60.37,8,Asia,Laptop,17.99,False,Debit Card,3,6.71,Sci-Fi,3.36,Intermittent,18-25
31,Other,Basic,7.32,23,Asia,Mobile,8.99,False,Gift Card,5,0.3,Documentary,0.81,Intermittent,26-35
33,Other,Premium,3.8,38,Oceania,Mobile,17.99,True,Crypto,2,0.1,Sci-Fi,0.21,Dormant,26-35
50,Female,Premium,18.62,25,Africa,Tablet,17.99,False,Gift Card,5,0.72,Documentary,1.04,Intermittent,36-50
64,Male,Premium,16.62,58,Asia,Tablet,17.99,False,Credit Card,5,0.28,Documentary,0.92,Dormant,51+
40,Female,Premium,25.5,24,Asia,Tv,17.99,False,Crypto,5,1.02,Action,1.42,Intermittent,36-50
67,Other,Basic,4.62,33,North America,Mobile,8.99,True,Crypto,5,0.14,Horror,0.51,Dormant,51+
61,Other,Standard,4.12,0,Africa,Desktop,13.99,False,Crypto,1,4.12,Romance,0.29,Active,51+
67,Male,Standard,0.08,20,North America,Mobile,13.99,True,Gift Card,2,0.0,Drama,0.01,Intermittent,51+
53,Other,Basic,5.96,46,South America,Tablet,8.99,True,Credit Card,1,0.13,Drama,0.66,Dormant,51+
32,Male,Premium,3.32,12,Asia,Laptop,17.99,False,Paypal,4,0.26,Horror,0.18,Intermittent,26-35
31,Female,Standard,6.08,25,Europe,Tv,13.99,False,Gift Card,2,0.23,Romance,0.43,Intermittent,26-35
69,Female,Premium,5.48,54,North America,Laptop,17.99,True,Gift Card,5,0.1,Action,0.3,Dormant,51+
55,Other,Basic,28.25,23,Africa,Tv,8.99,False,Credit Card,1,1.18,Action,3.14,Intermittent,51+
70,Male,Premium,5.62,25,Europe,Desktop,17.99,False,Credit Card,3,0.22,Comedy,0.31,Intermittent,51+
70,Male,Standard,15.52,12,Africa,Mobile,13.99,False,Gift Card,5,1.19,Drama,1.11,Intermittent,51+
70,Female,Standard,3.06,57,North America,Tv,13.99,True,Credit Card,4,0.05,Comedy,0.22,Dormant,51+
27,Female,Basic,17.34,16,South America,Laptop,8.99,False,Credit Card,4,1.02,Sci-Fi,1.93,Intermittent,26-35
19,Male,Basic,9.09,56,South America,Laptop,8.99,True,Credit Card,3,0.16,Romance,1.01,Dormant,18-25
63,Other,Basic,36.14,53,Europe,Mobile,8.99,False,Credit Card,4,0.67,Drama,4.02,Dormant,51+
47,Male,Basic,3.92,40,Oceania,Tablet,8.99,True,Paypal,5,0.1,Drama,0.44,Dormant,36-50
27,Male,Premium,17.29,11,Europe,Laptop,17.99,False,Crypto,2,1.44,Comedy,0.96,Intermittent,26-35
33,Female,Basic,11.53,3,Europe,Tv,8.99,False,Debit Card,5,2.88,Documentary,1.28,Active,26-35
58,Female,Premium,8.53,48,Oceania,Laptop,17.99,False,Paypal,4,0.17,Horror,0.47,Dormant,51+
66,Other,Premium,1.02,15,Europe,Mobile,17.99,True,Gift Card,5,0.06,Comedy,0.06,Intermittent,51+
55,Female,Standard,3.81,2,Oceania,Tv,13.99,False,Gift Card,1,1.27,Sci-Fi,0.27,Active,51+
30,Male,Standard,9.58,35,South America,Tablet,13.99,True,Debit Card,3,0.27,Horror,0.68,Dormant,26-35
70,Other,Standard,4.66,43,North America,Tv,13.99,True,Debit Card,2,0.11,Horror,0.33,Dormant,51+
70,Male,Premium,18.46,8,North America,Tv,17.99,False,Credit Card,4,2.05,Documentary,1.03,Intermittent,51+
33,Female,Premium,11.79,15,Oceania,Tablet,17.99,False,Debit Card,4,0.74,Sci-Fi,0.66,Intermittent,26-35
57,Other,Standard,9.9,45,North America,Mobile,13.99,False,Debit Card,4,0.22,Documentary,0.71,Dormant,51+
54,Other,Premium,9.8,56,North America,Tablet,17.99,True,Crypto,4,0.17,Romance,0.54,Dormant,51+
30,Female,Standard,4.72,14,Africa,Tv,13.99,True,Credit Card,3,0.31,Horror,0.34,Intermittent,26-35
31,Male,Standard,9.41,39,Europe,Tablet,13.99,False,Paypal,4,0.24,Documentary,0.67,Dormant,26-35
18,Female,Premium,0.24,9,South America,Tv,17.99,True,Credit Card,1,0.02,Drama,0.01,Intermittent,18-25
52,Male,Premium,3.12,9,South America,Tv,17.99,True,Paypal,1,0.31,Comedy,0.17,Intermittent,51+
36,Female,Premium,19.03,1,Asia,Desktop,17.99,False,Crypto,2,9.52,Sci-Fi,1.06,Active,36-50
49,Female,Standard,8.43,2,Oceania,Tv,13.99,False,Gift Card,1,2.81,Comedy,0.6,Active,36-50
49,Female,Basic,7.02,55,South America,Mobile,8.99,True,Gift Card,3,0.13,Drama,0.78,Dormant,36-50
40,Other,Basic,6.58,3,Asia,Desktop,8.99,False,Paypal,1,1.65,Drama,0.73,Active,36-50
58,Female,Premium,14.52,42,Asia,Desktop,17.99,True,Paypal,1,0.34,Horror,0.81,Dormant,51+
56,Female,Standard,35.01,2,Asia,Desktop,13.99,False,Crypto,4,11.67,Sci-Fi,2.5,Active,51+
20,Other,Standard,5.85,15,Europe,Laptop,13.99,False,Crypto,2,0.37,Documentary,0.42,Intermittent,18-25
67,Other,Standard,9.09,37,South America,Laptop,13.99,True,Crypto,4,0.24,Horror,0.65,Dormant,51+
18,Female,Basic,7.7,33,North America,Laptop,8.99,True,Crypto,2,0.23,Action,0.86,Dormant,18-25
68,Male,Standard,7.02,58,Oceania,Desktop,13.99,False,Debit Card,4,0.12,Romance,0.5,Dormant,51+
57,Female,Premium,4.83,3,Oceania,Desktop,17.99,False,Credit Card,4,1.21,Comedy,0.27,Active,51+
23,Female,Basic,17.3,22,Africa,Tablet,8.99,False,Paypal,2,0.75,Documentary,1.92,Intermittent,18-25
29,Male,Premium,6.93,13,Africa,Laptop,17.99,False,Credit Card,1,0.49,Drama,0.39,Intermittent,26-35
41,Female,Standard,3.35,57,Oceania,Tablet,13.99,True,Crypto,3,0.06,Horror,0.24,Dormant,36-50
37,Female,Standard,3.94,2,Oceania,Mobile,13.99,False,Debit Card,2,1.31,Comedy,0.28,Active,36-50
45,Female,Premium,0.12,14,Europe,Tv,17.99,False,Debit Card,5,0.01,Documentary,0.01,Intermittent,36-50
47,Male,Premium,0.64,43,Africa,Desktop,17.99,True,Crypto,2,0.01,Romance,0.04,Dormant,36-50
55,Other,Premium,7.53,8,Oceania,Tv,17.99,False,Crypto,2,0.84,Horror,0.42,Intermittent,51+
70,Other,Basic,11.44,3,Asia,Tv,8.99,False,Paypal,4,2.86,Romance,1.27,Active,51+
42,Other,Basic,3.47,36,South America,Tablet,8.99,True,Credit Card,5,0.09,Documentary,0.39,Dormant,36-50
33,Male,Standard,17.89,32,Asia,Mobile,13.99,False,Gift Card,4,0.54,Sci-Fi,1.28,Dormant,26-35
57,Male,Basic,28.44,41,North America,Mobile,8.99,False,Credit Card,1,0.68,Comedy,3.16,Dormant,51+
64,Female,Standard,12.66,36,North America,Mobile,13.99,True,Crypto,2,0.34,Horror,0.9,Dormant,51+
69,Other,Premium,3.05,57,Europe,Tv,17.99,True,Paypal,4,0.05,Comedy,0.17,Dormant,51+
27,Female,Basic,0.03,2,Africa,Mobile,8.99,True,Debit Card,3,0.01,Drama,0.0,Active,26-35
39,Male,Premium,7.64,40,Oceania,Desktop,17.99,True,Paypal,1,0.19,Action,0.42,Dormant,36-50
65,Male,Premium,5.02,51,Africa,Laptop,17.99,True,Crypto,3,0.1,Comedy,0.28,Dormant,51+
39,Other,Basic,12.17,18,South America,Tv,8.99,False,Credit Card,5,0.64,Sci-Fi,1.35,Intermittent,36-50
52,Female,Standard,8.93,38,Africa,Desktop,13.99,True,Crypto,1,0.23,Horror,0.64,Dormant,51+
62,Other,Basic,30.35,29,Oceania,Tablet,8.99,False,Debit Card,2,1.01,Drama,3.38,Intermittent,51+
52,Other,Basic,0.4,54,Europe,Desktop,8.99,True,Debit Card,1,0.01,Romance,0.04,Dormant,51+
43,Male,Standard,0.24,3,Europe,Mobile,13.99,True,Gift Card,3,0.06,Romance,0.02,Active,36-50
32,Other,Standard,0.38,10,Asia,Desktop,13.99,False,Credit Card,5,0.03,Comedy,0.03,Intermittent,26-35
18,Female,Premium,9.88,11,South America,Laptop,17.99,False,Debit Card,4,0.82,Sci-Fi,0.55,Intermittent,18-25
45,Female,Basic,25.86,36,North America,Tablet,8.99,False,Paypal,3,0.7,Comedy,2.88,Dormant,36-50
21,Male,Basic,28.27,26,Asia,Laptop,8.99,False,Gift Card,5,1.05,Documentary,3.14,Intermittent,18-25
63,Male,Basic,6.79,46,Asia,Tablet,8.99,True,Credit Card,1,0.14,Comedy,0.76,Dormant,51+
57,Male,Premium,14.69,12,Africa,Desktop,17.99,False,Crypto,5,1.13,Sci-Fi,0.82,Intermittent,51+
24,Male,Standard,7.75,25,Europe,Laptop,13.99,False,Crypto,5,0.3,Action,0.55,Intermittent,18-25
56,Female,Premium,8.83,10,Europe,Tablet,17.99,False,Debit Card,1,0.8,Documentary,0.49,Intermittent,51+
39,Other,Premium,18.98,37,Asia,Laptop,17.99,False,Gift Card,3,0.5,Comedy,1.06,Dormant,36-50
66,Other,Basic,31.95,12,Africa,Mobile,8.99,False,Debit Card,4,2.46,Horror,3.55,Intermittent,51+
38,Female,Premium,15.01,31,Africa,Desktop,17.99,False,Debit Card,5,0.47,Sci-Fi,0.83,Dormant,36-50
49,Other,Basic,15.49,18,North America,Tablet,8.99,False,Credit Card,3,0.82,Documentary,1.72,Intermittent,36-50
25,Female,Basic,2.78,0,Oceania,Tv,8.99,True,Debit Card,1,2.78,Drama,0.31,Active,18-25
64,Male,Standard,28.71,15,South America,Mobile,13.99,False,Paypal,4,1.79,Documentary,2.05,Intermittent,51+
70,Other,Premium,12.08,16,Oceania,Laptop,17.99,False,Gift Card,5,0.71,Comedy,0.67,Intermittent,51+
46,Male,Standard,12.26,45,Africa,Tablet,13.99,True,Paypal,3,0.27,Documentary,0.88,Dormant,36-50
62,Other,Basic,0.98,36,Europe,Desktop,8.99,True,Gift Card,4,0.03,Comedy,0.11,Dormant,51+
56,Female,Basic,2.98,37,South America,Desktop,8.99,True,Gift Card,4,0.08,Sci-Fi,0.33,Dormant,51+
66,Male,Basic,16.19,25,Africa,Tv,8.99,False,Gift Card,4,0.62,Drama,1.8,Intermittent,51+
25,Male,Basic,4.02,19,Europe,Laptop,8.99,True,Gift Card,3,0.2,Horror,0.45,Intermittent,18-25
45,Other,Basic,39.96,41,Oceania,Laptop,8.99,False,Paypal,5,0.95,Romance,4.44,Dormant,36-50
29,Female,Standard,54.53,1,South America,Mobile,13.99,False,Debit Card,2,27.27,Sci-Fi,3.9,Active,26-35
68,Other,Premium,3.15,1,Africa,Tablet,17.99,False,Credit Card,3,1.57,Horror,0.18,Active,51+
56,Male,Premium,24.37,26,Europe,Laptop,17.99,False,Paypal,3,0.9,Romance,1.35,Intermittent,51+
35,Female,Premium,9.97,13,Africa,Tv,17.99,False,Debit Card,5,0.71,Drama,0.55,Intermittent,26-35
51,Female,Premium,8.68,8,Africa,Tv,17.99,False,Paypal,4,0.96,Documentary,0.48,Intermittent,51+
24,Male,Premium,77.9,12,North America,Tv,17.99,False,Paypal,1,5.99,Comedy,4.33,Intermittent,18-25
